********************************************************************************
product = Open Liberty 22.0.0.3 (wlp-1.0.62.cl220320220302-1100)
wlp.install.dir = C:/programacion/liberty/seguridad/guide-security-intro/finish/target/liberty/wlp/
java.home = C:\Program Files\Java\jdk1.8.0_144\jre
java.version = 1.8.0_144
java.runtime = Java(TM) SE Runtime Environment (1.8.0_144-b01)
os = Windows 10 (10.0; amd64) (es_CO)
process = 20956@LAPTOP-345JAEMF
Classpath = C:\programacion\liberty\seguridad\guide-security-intro\finish\target\liberty\wlp\bin\tools\ws-server.jar;C:\programacion\liberty\seguridad\guide-security-intro\finish\target\liberty\wlp\bin\tools\ws-javaagent.jar
Java Library path = C:\Program Files\Java\jdk1.8.0_144\jre\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Python39\Scripts\;C:\Python39\;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\dotnet\;C:\Program Files\Microsoft SQL Server\130\Tools\Binn\;C:\Program Files\Microsoft SQL Server\Client SDK\ODBC\170\Tools\Binn\;C:\Program Files\Git\cmd;C:\Program Files\nodejs\;C:\ProgramData\chocolatey\bin;C:\Program Files\Docker\Docker\resources\bin;C:\ProgramData\DockerDesktop\version-bin;C:\Program Files (x86)\Microsoft SQL Server\150\DTS\Binn\;C:\Program Files\Azure Data Studio\bin;C:\programacion\apache-maven-3.8.4-bin\apache-maven-3.8.4\bin\;C:\Users\alvar\AppData\Local\Microsoft\WindowsApps;C:\Users\alvar\AppData\Local\Programs\Microsoft VS Code\bin;C:\Users\alvar\.dotnet\tools;C:\Users\alvar\AppData\Local\GitHubDesktop\bin;C:\Users\alvar\AppData\Roaming\npm;C:\Users\alvar\AppData\Local\Programs\MiKTeX\miktex\bin\x64\;C:\Program Files\Java\jdk1.8.0_144\bin;.
********************************************************************************
[1/04/22 05:35:50:172 COT] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: El servidor defaultServer se ha lanzado.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.CONFIG_FILES' found.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.LIFECYCLE_ID' found.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.DISABLE_FACESSERVLET_TO_XHTML' found.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CHECKED_VIEWID_CACHE_SIZE' found, using default value '500'.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CHECKED_VIEWID_CACHE_ENABLED' found, using default value 'true'.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CONFIG_REFRESH_PERIOD' found, using default value '2'.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RENDER_VIEWSTATE_ID' found, using default value 'true'.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_XHTML_LINKS' found, using default value 'true'.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RENDER_CLEAR_JAVASCRIPT_FOR_BUTTON' found, using default value 'false'.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RENDER_HIDDEN_FIELDS_FOR_LINK_PARAMS' found, using default value 'false'.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SAVE_FORM_SUBMIT_LINK_IE' found, using default value 'false'.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DELEGATE_FACES_SERVLET' found.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.REFRESH_TRANSIENT_BUILD_ON_PSS' found, using default value 'auto'.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.REFRESH_TRANSIENT_BUILD_ON_PSS_PRESERVE_STATE' found, using default value 'false'.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VALIDATE_XML' found.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.WRAP_SCRIPT_CONTENT_WITH_XML_COMMENT_TAG' found, using default value 'false'.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEBUG_PHASE_LISTENER' found.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_JSF_2_CC_EL_RESOLVER' found, using default value 'false'.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEFAULT_RESPONSE_WRITER_CONTENT_TYPE_MODE' found, using default value 'text/html'.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_UNIQUE_IDS_CACHE_ENABLED' found, using default value 'true'.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.COMPONENT_UNIQUE_IDS_CACHE_SIZE' found, using default value '100'.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SUPPORT_JSP_AND_FACES_EL' found, using default value 'true'.
[1/04/22 05:38:57:639 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SUPPORT_MANAGED_BEANS' found, using default value 'true'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.GAE_JSF_JAR_FILES' found.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.GAE_JSF_ANNOTATIONS_JAR_FILES' found.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_JSF_2_VIEW_NOT_FOUND' found, using default value 'false'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EARLY_FLUSH_ENABLED' found, using default value 'false'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_JSF_2_FACELETS_COMPATIBILITY' found, using default value 'false'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RENDER_FORM_VIEW_STATE_AT_BEGIN' found, using default value 'false'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FLASH_SCOPE_DISABLED' found, using default value 'false'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.NUMBER_OF_VIEWS_IN_SESSION' found, using default value '20'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.NUMBER_OF_SEQUENTIAL_VIEWS_IN_SESSION' found, using default value '4'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.NUMBER_OF_FLASH_TOKENS_IN_SESSION' found.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_FLOW_CLIENT_WINDOW_IDS_IN_SESSION' found.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SUPPORT_EL_3_IMPORT_HANDLER' found, using default value 'false'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_JSF_2_ORIGIN_HEADER_APP_PATH' found, using default value 'false'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ALWAYS_FORCE_SESSION_CREATION' found, using default value 'true'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RESOURCE_MAX_TIME_EXPIRES' found, using default value '604800000'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RESOURCE_HANDLER_CACHE_SIZE' found, using default value '500'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RESOURCE_HANDLER_CACHE_ENABLED' found, using default value 'true'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_ENCRYPTION' found, using default value 'true'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SECRET' found.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ALGORITHM' found, using default value 'DES'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SECRET.CACHE' found.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ALGORITHM.IV' found.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ALGORITHM.PARAMETERS' found, using default value 'ECB/PKCS5Padding'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SERIAL_FACTORY' found.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.COMPRESS_STATE_IN_CLIENT' found, using default value 'false'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MAC_ALGORITHM' found, using default value 'HmacSHA1'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MAC_SECRET' found.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MAC_SECRET.CACHE' found.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.PROJECT_STAGE' found, using default value 'Production'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.LAZY_LOAD_CONFIG_OBJECTS' found, using default value 'true'.
[1/04/22 05:38:57:640 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_JSF_2_ALLOW_SLASH_LIBRARY_NAME' found, using default value 'false'.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RESOURCE_BUFFER_SIZE' found, using default value '2048'.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN' found, using default value 'secureRandom'.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN_LENGTH' found, using default value '16'.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN_SECURE_RANDOM_CLASS' found.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN_SECURE_RANDOM_PROVIDER' found.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN_SECURE_RANDOM_ALGORITM' found, using default value 'SHA1PRNG'.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CLIENT_VIEW_STATE_TIMEOUT' found, using default value '0'.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SERIALIZE_STATE_IN_SESSION' found, using default value 'false'.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.COMPRESS_STATE_IN_SESSION' found, using default value 'true'.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_FLASH_SCOPE_PURGE_VIEWS_IN_SESSION' found, using default value 'false'.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN' found, using default value 'secureRandom'.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_LENGTH' found, using default value '8'.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_SECURE_RANDOM_CLASS' found.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_SECURE_RANDOM_PROVIDER' found.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_SECURE_RANDOM_ALGORITM' found, using default value 'SHA1PRNG'.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.LIBRARIES' found.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VALIDATE' found, using default value 'false'.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.annotation.USE_CDI_FOR_ANNOTATION_SCANNING' found.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.annotation.SCAN_PACKAGES' found.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.config.annotation.LifecycleProvider' found.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.WEBSOCKET_ENDPOINT_PORT' found.
[1/04/22 05:38:57:641 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.INITIALIZE_SKIP_JAR_FACES_CONFIG_SCAN' found, using default value 'false'.
[1/04/22 05:38:57:642 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EL_RESOLVER_COMPARATOR' found.
[1/04/22 05:38:57:643 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EL_RESOLVER_PREDICATE' found.
[1/04/22 05:38:57:643 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEFAULT_WINDOW_MODE' found, using default value 'url'.
[1/04/22 05:38:57:643 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.WEBSOCKET_MAX_IDLE_TIMEOUT' found, using default value '300000'.
[1/04/22 05:38:57:643 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_WEBSOCKET_SESSION_TOKEN' found, using default value 'secureRandom'.
[1/04/22 05:38:57:643 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ERROR_TEMPLATE_RESOURCE' found, using default value 'META-INF/rsc/myfaces-dev-error.xml'.
[1/04/22 05:38:57:643 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEBUG_TEMPLATE_RESOURCE' found, using default value 'META-INF/rsc/myfaces-dev-debug.xml'.
[1/04/22 05:38:57:643 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ERROR_HANDLING' found, using default value 'false, on Development Project stage: true'.
[1/04/22 05:38:57:643 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.AUTOCOMPLETE_OFF_VIEW_STATE' found, using default value 'true'.
[1/04/22 05:38:57:643 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_MULTIPLE_JS_FILES_FOR_JSF_UNCOMPRESSED_JS' found, using default value 'false'.
[1/04/22 05:38:57:643 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.JSF_JS_MODE' found, using default value 'normal'.
[1/04/22 05:38:57:643 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.TEMPORAL_RESOURCEHANDLER_CACHE_ENABLED' found, using default value 'false'.
[1/04/22 05:38:57:643 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SERVICE_PROVIDER_FINDER' found.
[1/04/22 05:38:57:643 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.spi.InjectionProvider' found.
[1/04/22 05:38:57:643 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.DISABLE_FACELET_JSF_VIEWHANDLER' found, using default value 'false'.
[1/04/22 05:38:57:643 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CHECK_ID_PRODUCTION_MODE' found, using default value 'auto'.
[1/04/22 05:38:57:643 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.BUFFER_SIZE' found.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.REFRESH_PERIOD' found, using default value '-1'.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_RESOURCE_RESOLVER' found.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.RESOURCE_RESOLVER' found.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MARK_INITIAL_STATE_WHEN_APPLY_BUILD_VIEW' found, using default value 'false'.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.DECORATORS' found.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.SKIP_COMMENTS' found.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.WRAP_TAG_EXCEPTIONS_AS_CONTEXT_AWARE' found, using default value 'true'.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CACHE_EL_EXPRESSIONS' found, using default value 'noCache'.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_MAX_POOL_SIZE' found, using default value '5'.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_MAX_DYNAMIC_PARTIAL_LIMIT' found, using default value '2'.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_ENTRY_MODE' found, using default value 'soft'.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_DEFERRED_NAVIGATION' found, using default value 'false'.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.validator.BEAN_BEFORE_JSF_VALIDATION' found, using default value 'false'.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.JSP_SUFFIX' found, using default value '.jsp'.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EXPRESSION_FACTORY' found.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.INITIALIZE_ALWAYS_STANDALONE' found, using default value 'false'.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.LOG_WEB_CONTEXT_PARAMS' found, using default value 'auto'.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.AUTOMATIC_EXTENSIONLESS_MAPPING' found, using default value 'false'.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_INITIALIZER' found.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_INIT_PLUGINS' found.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.view.facelets.ViewPoolProcessor           I org.apache.myfaces.CACHE_EL_EXPRESSIONS web config parameter is set to "noCache". To enable view pooling this param must be set to "alwaysRecompile". View Pooling disabled.
[1/04/22 05:38:57:644 COT] 00000080 org.apache.myfaces.webapp.StartupServletContextListener      I MyFaces Core has started, it took [90] ms.
[1/04/22 05:38:57:647 COT] 00000080 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0003I: La aplicación guide-security-intro.war se ha actualizado en 0,456 segundos.
[1/04/22 05:38:57:657 COT] 00000080 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [guide-security-intro.war] [/] [Faces Servlet]: Inicialización satisfactoria.
[1/04/22 05:38:57:659 COT] 00000080 com.ibm.ws.webcontainer.security.ServletStartedListener      I CWWKS9123I:  Para el URL /admin.jsf en la aplicación guide-security-intro.war, se han descubierto los siguientes métodos HTTP, que no son accesibles: POST PUT DELETE HEAD OPTIONS TRACE 
[1/04/22 05:38:57:660 COT] 00000080 com.ibm.ws.webcontainer.security.ServletStartedListener      I CWWKS9123I:  Para el URL /user.jsf en la aplicación guide-security-intro.war, se han descubierto los siguientes métodos HTTP, que no son accesibles: POST PUT DELETE HEAD OPTIONS TRACE 
[1/04/22 05:38:58:203 COT] 00000056 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Aplicación web eliminada (default_host): http://localhost:9080/
[1/04/22 05:38:58:204 COT] 00000056 com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [guide-security-intro.war] [/] [Faces Servlet]: Destrucción satisfactoria.
[1/04/22 05:38:58:219 COT] 00000056 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: La aplicación guide-security-intro.war se ha detenido correctamente.
[1/04/22 05:38:58:230 COT] 00000056 com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Iniciando la aplicación guide-security-intro.war.
[1/04/22 05:38:58:230 COT] 00000056 bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0134I: La aplicación guide-security-intro.war está utilizando la definición de aplicación dinámica en la ubicación C:\programacion\liberty\seguridad\guide-security-intro\finish\target\liberty\wlp\usr\servers\defaultServer\apps\guide-security-intro.war.xml.
[1/04/22 05:38:58:241 COT] 00000090 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: Se ha generado automáticamente un archivo de configuración para un plug-in de servidor web para este servidor en C:\programacion\liberty\seguridad\guide-security-intro\finish\target\liberty\wlp\usr\servers\defaultServer\logs\state\plugin-cfg.xml.
[1/04/22 05:38:58:408 COT] 00000056 org.jboss.weld.Event                                         I WELD-000411: Observer method [BackedAnnotatedMethod] org.apache.myfaces.cdi.JsfArtifactProducerExtension.processAnnotatedType(@Observes ProcessAnnotatedType<T>, BeanManager) receives events for all annotated types. Consider restricting events using @WithAnnotations or a generic type with bounds.
[1/04/22 05:38:58:414 COT] 00000056 org.jboss.weld.Event                                         I WELD-000411: Observer method [BackedAnnotatedMethod] org.apache.myfaces.config.annotation.CdiAnnotationProviderExtension.processAnnotatedType(@Observes ProcessAnnotatedType<T>) receives events for all annotated types. Consider restricting events using @WithAnnotations or a generic type with bounds.
[1/04/22 05:38:58:481 COT] 00000056 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Cargando módulo web: Liberty Project.
